session_id,user_id,seller_id,category,city_tier,event,timestamp,order_value
S16188,3751,282,home,2,view,2025-03-29 23:29:29,
S13093,5213,75,fashion,2,view,2025-03-29 23:29:41,
S13212,3351,574,mobiles,1,view,2025-03-29 23:29:58,
S16188,3751,282,home,2,add_to_cart,2025-03-29 23:29:59,
S13093,5213,75,fashion,2,add_to_cart,2025-03-29 23:30:11,
S16188,3751,282,home,2,checkout_start,2025-03-29 23:30:59,
S16188,3751,282,home,2,purchase,2025-03-29 23:32:29,619.55
S3769,1774,421,home,3,view,2025-03-29 23:49:52,
S1269,1904,533,beauty,1,view,2025-03-29 23:52:31,
S1269,1904,533,beauty,1,add_to_cart,2025-03-29 23:53:01,
S1269,1904,533,beauty,1,checkout_start,2025-03-29 23:54:01,
S1269,1904,533,beauty,1,purchase,2025-03-29 23:55:31,405.48
S19416,4698,695,mobiles,1,view,2025-03-30 00:14:18,
S12423,2784,534,beauty,1,view,2025-03-30 00:14:44,
S13542,3946,795,home,2,view,2025-03-30 00:28:18,
S13542,3946,795,home,2,add_to_cart,2025-03-30 00:28:48,
S8523,4530,523,electronics,2,view,2025-03-30 00:29:24,
S13542,3946,795,home,2,checkout_start,2025-03-30 00:29:48,
S19674,2462,364,mobiles,1,view,2025-03-30 00:36:15,
S18363,5906,430,home,1,view,2025-03-30 00:41:19,
S10160,2294,188,beauty,1,view,2025-03-30 00:50:03,
S4335,3036,797,home,1,view,2025-03-30 00:55:29,
S4335,3036,797,home,1,add_to_cart,2025-03-30 00:55:59,
S9774,3068,751,fashion,1,view,2025-03-30 01:31:02,
S17970,5809,143,electronics,1,view,2025-03-30 01:36:07,
S17970,5809,143,electronics,1,add_to_cart,2025-03-30 01:36:37,
S17970,5809,143,electronics,1,checkout_start,2025-03-30 01:37:37,
S17970,5809,143,electronics,1,purchase,2025-03-30 01:39:07,163.4
S7245,2320,542,beauty,1,view,2025-03-30 01:47:37,
S19518,1793,727,mobiles,2,view,2025-03-30 01:55:30,
S6393,3607,420,home,2,view,2025-03-30 02:09:28,
S6393,3607,420,home,2,add_to_cart,2025-03-30 02:09:58,
S7658,3903,256,home,2,view,2025-03-30 02:42:53,
S11914,5919,268,home,3,view,2025-03-30 02:57:05,
S2434,644,647,electronics,2,view,2025-03-30 03:01:31,
S13358,3393,790,home,2,view,2025-03-30 03:29:13,
S10311,993,664,beauty,3,view,2025-03-30 03:39:03,
S10311,993,664,beauty,3,add_to_cart,2025-03-30 03:39:33,
S16362,5131,440,electronics,1,view,2025-03-30 03:49:41,
S16362,5131,440,electronics,1,add_to_cart,2025-03-30 03:50:11,
S17913,4335,524,home,1,view,2025-03-30 04:06:40,
S9273,3961,695,fashion,1,view,2025-03-30 04:13:36,
S17143,3309,198,home,2,view,2025-03-30 04:15:40,
S7120,4981,429,mobiles,1,view,2025-03-30 04:21:28,
S13921,2359,562,beauty,1,view,2025-03-30 04:26:08,
S16090,4050,548,fashion,1,view,2025-03-30 04:41:14,
S7405,2615,741,electronics,2,view,2025-03-30 04:45:53,
S7587,3345,361,electronics,1,view,2025-03-30 05:00:44,
S7587,3345,361,electronics,1,add_to_cart,2025-03-30 05:01:14,
S7587,3345,361,electronics,1,checkout_start,2025-03-30 05:02:14,
S9285,2820,461,beauty,2,view,2025-03-30 05:03:10,
S9285,2820,461,beauty,2,add_to_cart,2025-03-30 05:03:40,
S7587,3345,361,electronics,1,purchase,2025-03-30 05:03:44,1210.43
S4062,4788,685,beauty,1,view,2025-03-30 05:05:42,
S1733,896,652,mobiles,2,view,2025-03-30 05:11:45,
S14053,4198,139,beauty,1,view,2025-03-30 05:17:24,
S14053,4198,139,beauty,1,add_to_cart,2025-03-30 05:17:54,
S14053,4198,139,beauty,1,checkout_start,2025-03-30 05:18:54,
S14053,4198,139,beauty,1,purchase,2025-03-30 05:20:24,1546.76
S9416,481,713,home,1,view,2025-03-30 05:26:16,
S15592,4543,461,home,3,view,2025-03-30 05:56:10,
S15592,4543,461,home,3,add_to_cart,2025-03-30 05:56:40,
S6514,4486,50,beauty,1,view,2025-03-30 05:56:41,
S15592,4543,461,home,3,checkout_start,2025-03-30 05:57:40,
S6324,3280,234,fashion,1,view,2025-03-30 06:08:26,
S14292,2643,493,electronics,2,view,2025-03-30 07:09:02,
S14292,2643,493,electronics,2,add_to_cart,2025-03-30 07:09:32,
S14292,2643,493,electronics,2,checkout_start,2025-03-30 07:10:32,
S9541,5631,570,home,3,view,2025-03-30 07:19:58,
S9541,5631,570,home,3,add_to_cart,2025-03-30 07:20:28,
S17289,2660,180,beauty,1,view,2025-03-30 07:24:31,
S10596,2132,604,home,1,view,2025-03-30 07:37:02,
S10596,2132,604,home,1,add_to_cart,2025-03-30 07:37:32,
S5020,1169,233,fashion,1,view,2025-03-30 07:54:28,
S19710,1836,800,electronics,1,view,2025-03-30 08:09:25,
S15456,1639,59,mobiles,3,view,2025-03-30 08:19:51,
S2770,5248,293,home,1,view,2025-03-30 08:45:58,
S14084,2931,430,beauty,2,view,2025-03-30 08:52:38,
S2754,3336,725,beauty,1,view,2025-03-30 09:31:26,
S19989,3884,349,mobiles,3,view,2025-03-30 09:38:32,
S16291,2704,178,beauty,1,view,2025-03-30 09:40:18,
S7714,1253,217,mobiles,2,view,2025-03-30 09:41:15,
S11721,2099,172,beauty,1,view,2025-03-30 09:48:53,
S16254,5443,110,mobiles,1,view,2025-03-30 10:12:32,
S16419,189,717,fashion,1,view,2025-03-30 10:18:35,
S16419,189,717,fashion,1,add_to_cart,2025-03-30 10:19:05,
S11213,2669,67,electronics,2,view,2025-03-30 10:22:35,
S15385,3476,489,mobiles,1,view,2025-03-30 10:28:34,
S8044,2914,152,electronics,2,view,2025-03-30 10:32:44,
S6709,4642,244,fashion,3,view,2025-03-30 10:49:30,
S6709,4642,244,fashion,3,add_to_cart,2025-03-30 10:50:00,
S14802,1897,464,home,3,view,2025-03-30 10:58:35,
S16015,4898,563,home,1,view,2025-03-30 11:06:34,
S16015,4898,563,home,1,add_to_cart,2025-03-30 11:07:04,
S2581,986,564,beauty,1,view,2025-03-30 11:10:43,
S19727,4415,375,beauty,1,view,2025-03-30 11:32:58,
S4940,3183,69,electronics,2,view,2025-03-30 12:16:28,
S4940,3183,69,electronics,2,add_to_cart,2025-03-30 12:16:58,
S5298,4961,484,home,2,view,2025-03-30 12:19:18,
S3812,1626,125,home,1,view,2025-03-30 12:46:54,
S7035,2287,191,fashion,2,view,2025-03-30 13:04:20,
S2958,3705,731,fashion,1,view,2025-03-30 13:05:23,
S11103,721,286,electronics,3,view,2025-03-30 13:15:38,
S7664,2037,641,beauty,2,view,2025-03-30 13:43:10,
S13384,5812,278,electronics,1,view,2025-03-30 13:46:29,
S12127,4393,436,electronics,1,view,2025-03-30 13:57:33,
S12127,4393,436,electronics,1,add_to_cart,2025-03-30 13:58:03,
S10819,724,163,electronics,1,view,2025-03-30 13:59:04,
S9144,5951,108,fashion,1,view,2025-03-30 14:13:30,
S9144,5951,108,fashion,1,add_to_cart,2025-03-30 14:14:00,
S2054,5925,309,beauty,1,view,2025-03-30 14:34:33,
S1642,70,789,beauty,1,view,2025-03-30 14:42:08,
S1642,70,789,beauty,1,add_to_cart,2025-03-30 14:42:38,
S10562,5149,430,fashion,2,view,2025-03-30 14:49:49,
S18074,147,699,mobiles,2,view,2025-03-30 14:50:37,
S18074,147,699,mobiles,2,add_to_cart,2025-03-30 14:51:07,
S5683,668,498,fashion,1,view,2025-03-30 14:57:25,
S5683,668,498,fashion,1,add_to_cart,2025-03-30 14:57:55,
S5683,668,498,fashion,1,checkout_start,2025-03-30 14:58:55,
S5683,668,498,fashion,1,purchase,2025-03-30 15:00:25,191.54
S18115,357,372,home,1,view,2025-03-30 15:03:04,
S5854,1104,358,mobiles,3,view,2025-03-30 15:36:07,
S2431,4569,13,beauty,1,view,2025-03-30 16:10:46,
S2431,4569,13,beauty,1,add_to_cart,2025-03-30 16:11:16,
S12897,1412,427,home,1,view,2025-03-30 16:11:59,
S805,3891,575,fashion,1,view,2025-03-30 16:13:34,
S805,3891,575,fashion,1,add_to_cart,2025-03-30 16:14:04,
S805,3891,575,fashion,1,checkout_start,2025-03-30 16:15:04,
S805,3891,575,fashion,1,purchase,2025-03-30 16:16:34,464.14
S18138,2104,606,mobiles,1,view,2025-03-30 16:17:06,
S18138,2104,606,mobiles,1,add_to_cart,2025-03-30 16:17:36,
S18138,2104,606,mobiles,1,checkout_start,2025-03-30 16:18:36,
S18138,2104,606,mobiles,1,purchase,2025-03-30 16:20:06,43.14
S18886,4505,171,fashion,2,view,2025-03-30 16:24:16,
S6084,1991,728,beauty,1,view,2025-03-30 16:26:16,
S7219,3376,624,electronics,3,view,2025-03-30 16:33:34,
S18277,1143,481,electronics,1,view,2025-03-30 16:51:53,
S18277,1143,481,electronics,1,add_to_cart,2025-03-30 16:52:23,
S18277,1143,481,electronics,1,checkout_start,2025-03-30 16:53:23,
S10228,4114,272,beauty,3,view,2025-03-30 17:01:52,
S13303,426,704,electronics,1,view,2025-03-30 17:14:04,
S13303,426,704,electronics,1,add_to_cart,2025-03-30 17:14:34,
S8923,2153,198,beauty,1,view,2025-03-30 17:31:57,
S944,3564,537,mobiles,1,view,2025-03-30 17:32:11,
S8923,2153,198,beauty,1,add_to_cart,2025-03-30 17:32:27,
S5604,4528,19,mobiles,2,view,2025-03-30 17:41:38,
S852,4231,416,beauty,3,view,2025-03-30 17:43:33,
S14725,2329,159,mobiles,1,view,2025-03-30 17:47:08,
S13844,3664,338,home,3,view,2025-03-30 17:48:17,
S1855,899,111,fashion,1,view,2025-03-30 18:12:16,
S6641,4291,352,mobiles,1,view,2025-03-30 18:14:21,
S10108,820,745,fashion,2,view,2025-03-30 18:28:25,
S13278,493,594,fashion,2,view,2025-03-30 18:36:10,
S11711,3610,783,mobiles,3,view,2025-03-30 18:51:39,
S11711,3610,783,mobiles,3,add_to_cart,2025-03-30 18:52:09,
S11711,3610,783,mobiles,3,checkout_start,2025-03-30 18:53:09,
S11711,3610,783,mobiles,3,purchase,2025-03-30 18:54:39,728.88
S16710,5055,791,home,1,view,2025-03-30 18:57:08,
S10069,4080,229,home,1,view,2025-03-30 18:57:10,
S8775,1305,532,electronics,1,view,2025-03-30 18:59:22,
S13643,1098,112,home,2,view,2025-03-30 19:00:25,
S17617,4376,421,fashion,2,view,2025-03-30 19:02:33,
S13979,1615,724,mobiles,1,view,2025-03-30 19:06:22,
S13150,2019,649,electronics,1,view,2025-03-30 19:13:38,
S13150,2019,649,electronics,1,add_to_cart,2025-03-30 19:14:08,
S18716,1248,757,home,2,view,2025-03-30 19:35:51,
S17100,972,749,home,2,view,2025-03-30 19:50:51,
S8738,2501,289,mobiles,1,view,2025-03-30 19:53:28,
S8747,4564,31,beauty,2,view,2025-03-30 20:11:02,
S7079,258,188,home,1,view,2025-03-30 20:12:45,
S9990,2482,374,mobiles,3,view,2025-03-30 20:27:05,
S10484,5604,83,beauty,1,view,2025-03-30 20:41:38,
S10484,5604,83,beauty,1,add_to_cart,2025-03-30 20:42:08,
S16688,3086,799,fashion,1,view,2025-03-30 21:01:57,
S6303,3478,409,electronics,1,view,2025-03-30 21:37:11,
S11823,1784,758,electronics,2,view,2025-03-30 21:44:17,
S7,838,95,electronics,1,view,2025-03-30 21:58:51,
S12687,4059,128,mobiles,2,view,2025-03-30 22:00:04,
S10212,4300,52,beauty,2,view,2025-03-30 22:29:21,
S10212,4300,52,beauty,2,add_to_cart,2025-03-30 22:29:51,
S11283,1001,648,electronics,1,view,2025-03-30 22:31:30,
S12242,152,788,electronics,3,view,2025-03-30 22:43:04,
S5221,4836,323,beauty,2,view,2025-03-30 22:53:49,
S7576,253,231,electronics,1,view,2025-03-30 23:02:40,
S6224,1865,228,beauty,2,view,2025-03-30 23:10:41,
S6674,4834,216,beauty,1,view,2025-03-30 23:21:00,
S12102,5208,375,mobiles,1,view,2025-03-30 23:26:19,
S15417,2572,397,electronics,2,view,2025-03-30 23:28:10,
S7674,3846,26,home,2,view,2025-03-30 23:43:07,
S8014,2454,519,mobiles,2,view,2025-03-30 23:49:57,
S15794,4752,669,mobiles,2,view,2025-03-30 23:58:42,
S12813,5662,545,beauty,1,view,2025-03-31 00:30:53,
S9549,5330,504,beauty,1,view,2025-03-31 00:51:37,
S9549,5330,504,beauty,1,add_to_cart,2025-03-31 00:52:07,
S9549,5330,504,beauty,1,checkout_start,2025-03-31 00:53:07,
S7994,3934,324,electronics,2,view,2025-03-31 00:55:50,
S2200,5411,313,fashion,2,view,2025-03-31 00:56:46,
S14171,3915,357,beauty,1,view,2025-03-31 01:10:44,
S3820,1857,434,electronics,1,view,2025-03-31 01:15:55,
S3820,1857,434,electronics,1,add_to_cart,2025-03-31 01:16:25,
S3820,1857,434,electronics,1,checkout_start,2025-03-31 01:17:25,
S3820,1857,434,electronics,1,purchase,2025-03-31 01:18:55,478.66
S17741,5016,504,mobiles,2,view,2025-03-31 01:46:53,
S18140,3017,196,fashion,1,view,2025-03-31 02:03:20,
S4567,1390,76,electronics,3,view,2025-03-31 02:15:40,
S4825,5053,169,home,1,view,2025-03-31 02:16:53,
S13190,5648,728,fashion,2,view,2025-03-31 02:24:53,
S17013,741,645,electronics,2,view,2025-03-31 02:25:23,
S13190,5648,728,fashion,2,add_to_cart,2025-03-31 02:25:23,
S13190,5648,728,fashion,2,checkout_start,2025-03-31 02:26:23,
S12830,4714,70,beauty,2,view,2025-03-31 02:27:30,
S57,1747,519,beauty,1,view,2025-03-31 02:30:16,
S5756,5483,136,fashion,2,view,2025-03-31 02:40:48,
S5756,5483,136,fashion,2,add_to_cart,2025-03-31 02:41:18,
S5756,5483,136,fashion,2,checkout_start,2025-03-31 02:42:18,
S18044,5043,329,electronics,2,view,2025-03-31 02:49:19,
S14333,2292,684,mobiles,3,view,2025-03-31 02:57:23,
S5514,4559,475,fashion,1,view,2025-03-31 03:13:03,
S5185,1140,605,beauty,3,view,2025-03-31 03:22:45,
S5223,3455,142,beauty,2,view,2025-03-31 04:00:09,
S3875,4863,478,fashion,1,view,2025-03-31 04:00:33,
S12656,5095,282,fashion,3,view,2025-03-31 04:02:36,
S12656,5095,282,fashion,3,add_to_cart,2025-03-31 04:03:06,
S4187,2215,354,beauty,2,view,2025-03-31 04:04:33,
S4187,2215,354,beauty,2,add_to_cart,2025-03-31 04:05:03,
S4187,2215,354,beauty,2,checkout_start,2025-03-31 04:06:03,
S4187,2215,354,beauty,2,purchase,2025-03-31 04:07:33,1756.37
S19017,5020,278,beauty,2,view,2025-03-31 04:07:50,
S9776,4432,533,beauty,1,view,2025-03-31 04:36:34,
S11619,2151,693,mobiles,2,view,2025-03-31 04:42:12,
S13710,4878,65,home,3,view,2025-03-31 04:47:06,
S16277,407,528,beauty,3,view,2025-03-31 05:20:01,
S16277,407,528,beauty,3,add_to_cart,2025-03-31 05:20:31,
S16529,53,142,fashion,3,view,2025-03-31 05:28:06,
S12037,1550,583,electronics,1,view,2025-03-31 05:47:56,
S12037,1550,583,electronics,1,add_to_cart,2025-03-31 05:48:26,
S12037,1550,583,electronics,1,checkout_start,2025-03-31 05:49:26,
S12273,4599,375,mobiles,1,view,2025-03-31 05:49:41,
S8684,3898,325,home,1,view,2025-03-31 05:57:12,
S8337,2423,750,mobiles,3,view,2025-03-31 06:12:14,
S1021,734,116,electronics,1,view,2025-03-31 06:56:07,
S1021,734,116,electronics,1,add_to_cart,2025-03-31 06:56:37,
S1021,734,116,electronics,1,checkout_start,2025-03-31 06:57:37,
S1021,734,116,electronics,1,purchase,2025-03-31 06:59:07,775.46
S10278,267,764,home,2,view,2025-03-31 07:06:42,
S14130,5416,76,fashion,3,view,2025-03-31 07:16:06,
S16674,1614,748,home,3,view,2025-03-31 07:30:31,
S18284,3684,289,beauty,3,view,2025-03-31 07:38:51,
S5930,4781,185,electronics,2,view,2025-03-31 07:48:27,
S8101,3598,238,fashion,1,view,2025-03-31 07:58:29,
S18408,456,359,home,2,view,2025-03-31 08:05:16,
S6332,2800,348,beauty,1,view,2025-03-31 09:24:03,
S13226,4994,160,fashion,1,view,2025-03-31 09:28:50,
S13226,4994,160,fashion,1,add_to_cart,2025-03-31 09:29:20,
S13226,4994,160,fashion,1,checkout_start,2025-03-31 09:30:20,
S4151,1527,559,home,1,view,2025-03-31 09:37:49,
S4151,1527,559,home,1,add_to_cart,2025-03-31 09:38:19,
S9199,5813,604,fashion,2,view,2025-03-31 09:38:29,
S4151,1527,559,home,1,checkout_start,2025-03-31 09:39:19,
S4151,1527,559,home,1,purchase,2025-03-31 09:40:49,304.68
S10289,5578,599,fashion,3,view,2025-03-31 10:08:37,
S6653,2120,341,fashion,1,view,2025-03-31 10:10:55,
S2110,5409,1,fashion,1,view,2025-03-31 10:18:48,
S2110,5409,1,fashion,1,add_to_cart,2025-03-31 10:19:18,
S2110,5409,1,fashion,1,checkout_start,2025-03-31 10:20:18,
S10166,4706,579,electronics,1,view,2025-03-31 10:38:51,
S6984,5800,36,beauty,2,view,2025-03-31 10:42:34,
S19839,436,76,electronics,2,view,2025-03-31 11:05:00,
S1289,3164,382,fashion,1,view,2025-03-31 11:13:01,
S12087,4341,57,electronics,2,view,2025-03-31 11:34:33,
S6443,2368,8,home,2,view,2025-03-31 11:39:53,
S13973,544,642,home,2,view,2025-03-31 11:42:24,
S3311,5398,176,home,1,view,2025-03-31 11:56:17,
S14152,903,14,electronics,1,view,2025-03-31 12:24:54,
S14107,99,332,mobiles,1,view,2025-03-31 12:27:33,
S14107,99,332,mobiles,1,add_to_cart,2025-03-31 12:28:03,
S14107,99,332,mobiles,1,checkout_start,2025-03-31 12:29:03,
S14107,99,332,mobiles,1,purchase,2025-03-31 12:30:33,2361.28
S5234,4330,198,mobiles,2,view,2025-03-31 12:41:26,
S5234,4330,198,mobiles,2,add_to_cart,2025-03-31 12:41:56,
S5234,4330,198,mobiles,2,checkout_start,2025-03-31 12:42:56,
S5234,4330,198,mobiles,2,purchase,2025-03-31 12:44:26,310.01
S17631,4250,627,fashion,3,view,2025-03-31 12:45:54,
S265,4347,523,home,3,view,2025-03-31 12:46:59,
S265,4347,523,home,3,add_to_cart,2025-03-31 12:47:29,
S6647,5186,272,electronics,2,view,2025-03-31 12:52:24,
S3145,4716,285,fashion,1,view,2025-03-31 12:59:39,
S3451,532,380,electronics,2,view,2025-03-31 13:32:34,
S3451,532,380,electronics,2,add_to_cart,2025-03-31 13:33:04,
S12286,610,118,electronics,1,view,2025-03-31 13:44:32,
S18735,1483,741,home,3,view,2025-03-31 13:45:14,
S18735,1483,741,home,3,add_to_cart,2025-03-31 13:45:44,
S12657,4108,31,fashion,1,view,2025-03-31 14:04:22,
S16677,3073,176,electronics,2,view,2025-03-31 14:04:30,
S16677,3073,176,electronics,2,add_to_cart,2025-03-31 14:05:00,
S3362,1926,527,mobiles,2,view,2025-03-31 14:38:36,
S19515,1757,665,electronics,1,view,2025-03-31 14:51:13,
S5574,4910,708,home,2,view,2025-03-31 14:52:58,
S4462,4442,771,electronics,3,view,2025-03-31 15:07:58,
S1984,3511,351,beauty,1,view,2025-03-31 15:15:32,
S1984,3511,351,beauty,1,add_to_cart,2025-03-31 15:16:02,
S1984,3511,351,beauty,1,checkout_start,2025-03-31 15:17:02,
S1984,3511,351,beauty,1,purchase,2025-03-31 15:18:32,212.81
S12721,979,403,electronics,1,view,2025-03-31 15:24:23,
S12721,979,403,electronics,1,add_to_cart,2025-03-31 15:24:53,
S12721,979,403,electronics,1,checkout_start,2025-03-31 15:25:53,
S12721,979,403,electronics,1,purchase,2025-03-31 15:27:23,1702.08
S16767,5455,541,home,1,view,2025-03-31 16:01:42,
S19393,5479,583,home,1,view,2025-03-31 16:10:43,
S19393,5479,583,home,1,add_to_cart,2025-03-31 16:11:13,
S19496,4853,729,fashion,1,view,2025-03-31 16:16:56,
S6803,1040,618,fashion,2,view,2025-03-31 16:42:58,
S14595,1623,298,home,2,view,2025-03-31 16:44:50,
S9702,413,382,mobiles,1,view,2025-03-31 16:46:07,
S9702,413,382,mobiles,1,add_to_cart,2025-03-31 16:46:37,
S9702,413,382,mobiles,1,checkout_start,2025-03-31 16:47:37,
S6688,1868,261,mobiles,3,view,2025-03-31 16:50:12,
S2004,938,201,electronics,3,view,2025-03-31 16:53:30,
S2989,5244,104,beauty,1,view,2025-03-31 16:56:00,
S12901,4795,61,mobiles,2,view,2025-03-31 17:08:01,
S10573,3110,702,beauty,3,view,2025-03-31 17:15:32,
S3387,5449,467,home,2,view,2025-03-31 17:28:44,
S3387,5449,467,home,2,add_to_cart,2025-03-31 17:29:14,
S3387,5449,467,home,2,checkout_start,2025-03-31 17:30:14,
S3387,5449,467,home,2,purchase,2025-03-31 17:31:44,872.69
S18158,1377,57,electronics,1,view,2025-03-31 17:48:02,
S18158,1377,57,electronics,1,add_to_cart,2025-03-31 17:48:32,
S18710,3396,161,beauty,3,view,2025-03-31 18:07:36,
S18710,3396,161,beauty,3,add_to_cart,2025-03-31 18:08:06,
S15789,2185,180,home,1,view,2025-03-31 18:11:57,
S14452,3854,164,beauty,1,view,2025-03-31 18:14:43,
S19846,981,796,mobiles,1,view,2025-03-31 18:21:28,
S19846,981,796,mobiles,1,add_to_cart,2025-03-31 18:21:58,
S9158,1658,54,home,3,view,2025-03-31 18:27:27,
S4118,1146,451,fashion,1,view,2025-03-31 18:33:21,
S12904,2781,604,electronics,1,view,2025-03-31 18:58:11,
S11037,447,12,home,2,view,2025-03-31 19:28:04,
S17138,5432,74,electronics,2,view,2025-03-31 19:30:38,
S3958,144,429,fashion,3,view,2025-03-31 19:45:37,
S3958,144,429,fashion,3,add_to_cart,2025-03-31 19:46:07,
S3958,144,429,fashion,3,checkout_start,2025-03-31 19:47:07,
S11242,758,189,beauty,1,view,2025-03-31 19:50:42,
S11242,758,189,beauty,1,add_to_cart,2025-03-31 19:51:12,
S2094,2496,754,beauty,1,view,2025-03-31 19:52:07,
S386,5775,213,electronics,1,view,2025-03-31 20:24:24,
S10930,2449,402,mobiles,2,view,2025-03-31 20:31:59,
S8065,377,409,electronics,1,view,2025-03-31 20:32:20,
S8065,377,409,electronics,1,add_to_cart,2025-03-31 20:32:50,
S10911,840,507,fashion,2,view,2025-03-31 20:37:54,
S18728,5915,758,home,1,view,2025-03-31 20:46:11,
S5979,3924,88,beauty,1,view,2025-03-31 21:37:14,
S5979,3924,88,beauty,1,add_to_cart,2025-03-31 21:37:44,
S5979,3924,88,beauty,1,checkout_start,2025-03-31 21:38:44,
S15207,3833,471,beauty,1,view,2025-03-31 21:39:55,
S11374,2152,521,beauty,2,view,2025-03-31 21:45:24,
S7338,1535,36,fashion,1,view,2025-03-31 22:00:19,
S7467,2829,597,beauty,1,view,2025-03-31 22:05:00,
S9248,4429,500,beauty,2,view,2025-03-31 22:10:23,
S9248,4429,500,beauty,2,add_to_cart,2025-03-31 22:10:53,
S10514,3546,57,beauty,1,view,2025-03-31 22:29:06,
S10514,3546,57,beauty,1,add_to_cart,2025-03-31 22:29:36,
S10514,3546,57,beauty,1,checkout_start,2025-03-31 22:30:36,
S10514,3546,57,beauty,1,purchase,2025-03-31 22:32:06,978.29
S18920,77,694,fashion,2,view,2025-03-31 22:33:34,
S12485,3699,609,beauty,1,view,2025-03-31 23:29:44,
S16958,426,640,beauty,1,view,2025-03-31 23:31:45,
S16958,426,640,beauty,1,add_to_cart,2025-03-31 23:32:15,
S4399,2899,708,home,3,view,2025-04-01 00:21:41,
S8871,528,304,beauty,2,view,2025-04-01 00:33:28,
S15637,5262,83,beauty,1,view,2025-04-01 00:37:10,
S8861,1324,400,electronics,1,view,2025-04-01 00:45:39,
S6520,4620,334,beauty,1,view,2025-04-01 01:05:10,
S16503,35,535,electronics,1,view,2025-04-01 01:06:45,
S16503,35,535,electronics,1,add_to_cart,2025-04-01 01:07:15,
S12095,2618,706,beauty,1,view,2025-04-01 01:34:06,
S8891,1390,339,fashion,2,view,2025-04-01 02:06:38,
S8151,3443,188,home,2,view,2025-04-01 02:10:12,
S2644,3905,724,home,1,view,2025-04-01 02:22:53,
S2644,3905,724,home,1,add_to_cart,2025-04-01 02:23:23,
S14400,508,478,electronics,2,view,2025-04-01 02:34:39,
S14400,508,478,electronics,2,add_to_cart,2025-04-01 02:35:09,
S14400,508,478,electronics,2,checkout_start,2025-04-01 02:36:09,
S14400,508,478,electronics,2,purchase,2025-04-01 02:37:39,256.7
S11243,2469,452,mobiles,2,view,2025-04-01 03:11:38,
S15420,2611,9,mobiles,3,view,2025-04-01 03:16:10,
S3941,5682,37,home,2,view,2025-04-01 03:46:14,
S3509,4573,230,beauty,2,view,2025-04-01 03:53:45,
S1843,49,631,electronics,1,view,2025-04-01 03:54:06,
S1843,49,631,electronics,1,add_to_cart,2025-04-01 03:54:36,
S9508,4007,722,mobiles,2,view,2025-04-01 04:08:32,
S13759,3704,75,home,1,view,2025-04-01 04:29:25,
S7201,2062,493,electronics,1,view,2025-04-01 04:34:38,
S2142,5329,673,mobiles,1,view,2025-04-01 05:04:18,
S2142,5329,673,mobiles,1,add_to_cart,2025-04-01 05:04:48,
S6849,2871,722,beauty,3,view,2025-04-01 05:26:01,
S5045,2252,684,fashion,3,view,2025-04-01 05:57:32,
S11662,739,435,electronics,1,view,2025-04-01 06:21:36,
S11662,739,435,electronics,1,add_to_cart,2025-04-01 06:22:06,
S16990,841,730,electronics,2,view,2025-04-01 06:23:15,
S3942,4815,635,mobiles,1,view,2025-04-01 06:29:17,
S13339,3875,629,mobiles,2,view,2025-04-01 06:40:12,
S13339,3875,629,mobiles,2,add_to_cart,2025-04-01 06:40:42,
S13339,3875,629,mobiles,2,checkout_start,2025-04-01 06:41:42,
S13339,3875,629,mobiles,2,purchase,2025-04-01 06:43:12,152.77
S11496,4685,522,beauty,1,view,2025-04-01 06:52:12,
S11921,5325,477,fashion,2,view,2025-04-01 06:52:18,
S11496,4685,522,beauty,1,add_to_cart,2025-04-01 06:52:42,
S6790,3368,110,beauty,3,view,2025-04-01 07:01:21,
S5024,3637,14,fashion,2,view,2025-04-01 07:07:45,
S2441,1464,163,electronics,2,view,2025-04-01 07:55:41,
S14936,4155,524,electronics,1,view,2025-04-01 08:05:17,
S13229,3070,734,beauty,1,view,2025-04-01 08:30:23,
S2942,4675,770,beauty,3,view,2025-04-01 08:36:20,
S10247,5216,390,home,1,view,2025-04-01 08:51:36,
S1457,775,476,mobiles,3,view,2025-04-01 09:16:45,
S10949,1789,238,mobiles,3,view,2025-04-01 09:22:36,
S10949,1789,238,mobiles,3,add_to_cart,2025-04-01 09:23:06,
S128,4050,333,home,1,view,2025-04-01 09:24:22,
S8123,2824,75,fashion,2,view,2025-04-01 09:56:44,
S8147,5280,375,home,1,view,2025-04-01 10:02:59,
S10147,439,212,electronics,1,view,2025-04-01 10:16:20,
S10147,439,212,electronics,1,add_to_cart,2025-04-01 10:16:50,
S15077,331,13,home,2,view,2025-04-01 10:27:34,
S15077,331,13,home,2,add_to_cart,2025-04-01 10:28:04,
S7927,4139,598,electronics,3,view,2025-04-01 10:38:00,
S15824,2440,683,beauty,3,view,2025-04-01 11:04:46,
S9218,2534,111,electronics,1,view,2025-04-01 11:20:16,
S11358,826,407,mobiles,3,view,2025-04-01 11:32:57,
S15812,5374,408,home,1,view,2025-04-01 11:42:55,
S15812,5374,408,home,1,add_to_cart,2025-04-01 11:43:25,
S15812,5374,408,home,1,checkout_start,2025-04-01 11:44:25,
S14420,5142,188,electronics,1,view,2025-04-01 11:44:27,
S14420,5142,188,electronics,1,add_to_cart,2025-04-01 11:44:57,
S17356,5705,675,electronics,1,view,2025-04-01 11:45:10,
S15812,5374,408,home,1,purchase,2025-04-01 11:45:55,342.06
