user_id,city_tier,stage,amount,date
1123,Tier-3,visited,0,2025-08-11 00:26:14.913430
1123,Tier-3,added_to_cart,0,2025-08-11 00:26:14.913430
1123,Tier-3,visited,0,2025-08-10 00:26:14.913430
1123,Tier-3,added_to_cart,0,2025-08-10 00:26:14.913430
1123,Tier-3,visited,0,2025-08-25 00:26:14.913430
1123,Tier-3,visited,0,2025-08-03 00:26:14.913430
1123,Tier-3,added_to_cart,0,2025-08-03 00:26:14.913430
1123,Tier-3,visited,0,2025-08-29 00:26:14.913430
1124,Tier-1,visited,0,2025-07-22 00:26:14.913430
1124,Tier-1,added_to_cart,0,2025-07-22 00:26:14.913430
1124,Tier-1,visited,0,2025-08-16 00:26:14.913430
1124,Tier-1,visited,0,2025-08-15 00:26:14.913430
1124,Tier-1,added_to_cart,0,2025-08-15 00:26:14.913430
1124,Tier-1,purchased,412,2025-08-15 00:26:14.913430
1124,Tier-1,visited,0,2025-07-25 00:26:14.913430
1124,Tier-1,added_to_cart,0,2025-07-25 00:26:14.913430
1124,Tier-1,visited,0,2025-08-13 00:26:14.913430
1124,Tier-1,added_to_cart,0,2025-08-13 00:26:14.913430
1125,Tier-3,visited,0,2025-08-18 00:26:14.913430
1125,Tier-3,added_to_cart,0,2025-08-18 00:26:14.913430
1125,Tier-3,visited,0,2025-08-05 00:26:14.913430
1125,Tier-3,added_to_cart,0,2025-08-05 00:26:14.913430
1125,Tier-3,purchased,1121,2025-08-05 00:26:14.913430
1125,Tier-3,visited,0,2025-08-03 00:26:14.913430
1125,Tier-3,added_to_cart,0,2025-08-03 00:26:14.913430
1125,Tier-3,purchased,451,2025-08-03 00:26:14.913430
1125,Tier-3,visited,0,2025-08-03 00:26:14.913430
1125,Tier-3,visited,0,2025-08-18 00:26:14.913430
1126,Tier-1,visited,0,2025-08-24 00:26:14.913430
1127,Tier-1,visited,0,2025-08-14 00:26:14.913430
1127,Tier-1,added_to_cart,0,2025-08-14 00:26:14.913430
1127,Tier-1,visited,0,2025-08-20 00:26:14.913430
1127,Tier-1,visited,0,2025-07-20 00:26:14.913430
1127,Tier-1,visited,0,2025-08-28 00:26:14.913430
1128,Tier-2,visited,0,2025-08-19 00:26:14.913430
1128,Tier-2,added_to_cart,0,2025-08-19 00:26:14.913430
1128,Tier-2,purchased,1550,2025-08-19 00:26:14.913430
1128,Tier-2,visited,0,2025-08-12 00:26:14.913430
1128,Tier-2,added_to_cart,0,2025-08-12 00:26:14.913430
1128,Tier-2,visited,0,2025-07-22 00:26:14.913430
1129,Tier-3,visited,0,2025-07-21 00:26:14.913430
1129,Tier-3,added_to_cart,0,2025-07-21 00:26:14.913430
1129,Tier-3,purchased,298,2025-07-21 00:26:14.913430
1129,Tier-3,purchased,567,2025-07-22 00:26:14.913430
1130,Tier-1,visited,0,2025-08-01 00:26:14.913430
1130,Tier-1,visited,0,2025-07-31 00:26:14.913430
1130,Tier-1,added_to_cart,0,2025-07-31 00:26:14.913430
1130,Tier-1,visited,0,2025-08-23 00:26:14.913430
1130,Tier-1,visited,0,2025-08-19 00:26:14.913430
1130,Tier-1,added_to_cart,0,2025-08-19 00:26:14.913430
1130,Tier-1,purchased,775,2025-08-19 00:26:14.913430
1130,Tier-1,visited,0,2025-07-14 00:26:14.913430
1130,Tier-1,added_to_cart,0,2025-07-14 00:26:14.913430
1130,Tier-1,purchased,778,2025-07-14 00:26:14.913430
1131,Tier-2,visited,0,2025-08-04 00:26:14.913430
1131,Tier-2,visited,0,2025-08-13 00:26:14.913430
1132,Tier-2,visited,0,2025-07-23 00:26:14.913430
1132,Tier-2,added_to_cart,0,2025-07-23 00:26:14.913430
1132,Tier-2,visited,0,2025-07-13 00:26:14.913430
1132,Tier-2,visited,0,2025-08-17 00:26:14.913430
1132,Tier-2,added_to_cart,0,2025-08-17 00:26:14.913430
1132,Tier-2,visited,0,2025-07-09 00:26:14.913430
1132,Tier-2,added_to_cart,0,2025-07-09 00:26:14.913430
1132,Tier-2,purchased,598,2025-07-09 00:26:14.913430
1132,Tier-2,purchased,1450,2025-07-11 00:26:14.913430
1133,Tier-2,visited,0,2025-08-10 00:26:14.913430
1133,Tier-2,added_to_cart,0,2025-08-10 00:26:14.913430
1133,Tier-2,purchased,1747,2025-08-10 00:26:14.913430
1133,Tier-2,visited,0,2025-08-14 00:26:14.913430
1133,Tier-2,added_to_cart,0,2025-08-14 00:26:14.913430
1133,Tier-2,visited,0,2025-07-25 00:26:14.913430
1133,Tier-2,added_to_cart,0,2025-07-25 00:26:14.913430
1133,Tier-2,purchased,984,2025-07-25 00:26:14.913430
1133,Tier-2,visited,0,2025-07-31 00:26:14.913430
1133,Tier-2,added_to_cart,0,2025-07-31 00:26:14.913430
1133,Tier-2,purchased,471,2025-07-31 00:26:14.913430
1134,Tier-3,visited,0,2025-07-11 00:26:14.913430
1134,Tier-3,visited,0,2025-07-27 00:26:14.913430
1134,Tier-3,added_to_cart,0,2025-07-27 00:26:14.913430
1134,Tier-3,purchased,1462,2025-07-27 00:26:14.913430
1135,Tier-2,visited,0,2025-07-05 00:26:14.913430
1135,Tier-2,added_to_cart,0,2025-07-05 00:26:14.913430
1135,Tier-2,visited,0,2025-07-26 00:26:14.913430
1135,Tier-2,added_to_cart,0,2025-07-26 00:26:14.913430
1135,Tier-2,visited,0,2025-07-13 00:26:14.913430
1135,Tier-2,visited,0,2025-08-02 00:26:14.913430
1135,Tier-2,added_to_cart,0,2025-08-02 00:26:14.913430
1136,Tier-1,visited,0,2025-07-30 00:26:14.913430
1136,Tier-1,added_to_cart,0,2025-07-30 00:26:14.913430
1136,Tier-1,visited,0,2025-07-09 00:26:14.913430
1136,Tier-1,added_to_cart,0,2025-07-09 00:26:14.913430
1136,Tier-1,purchased,608,2025-07-09 00:26:14.913430
1136,Tier-1,purchased,863,2025-07-10 00:26:14.913430
1136,Tier-1,visited,0,2025-08-09 00:26:14.913430
1137,Tier-3,visited,0,2025-07-23 00:26:14.913430
1137,Tier-3,added_to_cart,0,2025-07-23 00:26:14.913430
1137,Tier-3,visited,0,2025-08-16 00:26:14.913430
1137,Tier-3,added_to_cart,0,2025-08-16 00:26:14.913430
1137,Tier-3,visited,0,2025-08-02 00:26:14.913430
1137,Tier-3,added_to_cart,0,2025-08-02 00:26:14.913430
1137,Tier-3,visited,0,2025-08-14 00:26:14.913430
1137,Tier-3,visited,0,2025-07-31 00:26:14.913430
1137,Tier-3,added_to_cart,0,2025-07-31 00:26:14.913430
1138,Tier-2,visited,0,2025-07-06 00:26:14.913430
1138,Tier-2,added_to_cart,0,2025-07-06 00:26:14.913430
1138,Tier-2,visited,0,2025-08-21 00:26:14.913430
1138,Tier-2,added_to_cart,0,2025-08-21 00:26:14.913430
1138,Tier-2,visited,0,2025-07-12 00:26:14.913430
1138,Tier-2,visited,0,2025-07-10 00:26:14.913430
1138,Tier-2,added_to_cart,0,2025-07-10 00:26:14.913430
1138,Tier-2,purchased,889,2025-07-10 00:26:14.913430
1138,Tier-2,visited,0,2025-07-30 00:26:14.913430
1139,Tier-2,visited,0,2025-07-23 00:26:14.913430
1139,Tier-2,added_to_cart,0,2025-07-23 00:26:14.913430
1139,Tier-2,visited,0,2025-08-19 00:26:14.913430
1139,Tier-2,added_to_cart,0,2025-08-19 00:26:14.913430
1139,Tier-2,visited,0,2025-08-05 00:26:14.913430
1140,Tier-2,visited,0,2025-08-26 00:26:14.913430
1140,Tier-2,added_to_cart,0,2025-08-26 00:26:14.913430
1140,Tier-2,purchased,461,2025-08-26 00:26:14.913430
1140,Tier-2,visited,0,2025-08-25 00:26:14.913430
1140,Tier-2,visited,0,2025-07-06 00:26:14.913430
1140,Tier-2,visited,0,2025-07-24 00:26:14.913430
1140,Tier-2,added_to_cart,0,2025-07-24 00:26:14.913430
1140,Tier-2,visited,0,2025-07-06 00:26:14.913430
1140,Tier-2,added_to_cart,0,2025-07-06 00:26:14.913430
1141,Tier-2,visited,0,2025-07-18 00:26:14.913430
1141,Tier-2,visited,0,2025-08-28 00:26:14.913430
1141,Tier-2,added_to_cart,0,2025-08-28 00:26:14.913430
1141,Tier-2,visited,0,2025-08-11 00:26:14.913430
1141,Tier-2,added_to_cart,0,2025-08-11 00:26:14.913430
1141,Tier-2,visited,0,2025-08-15 00:26:14.913430
1141,Tier-2,added_to_cart,0,2025-08-15 00:26:14.913430
1142,Tier-2,visited,0,2025-07-27 00:26:14.913430
1142,Tier-2,added_to_cart,0,2025-07-27 00:26:14.913430
1142,Tier-2,visited,0,2025-07-17 00:26:14.913430
1142,Tier-2,added_to_cart,0,2025-07-17 00:26:14.913430
1142,Tier-2,visited,0,2025-08-31 00:26:14.913430
1142,Tier-2,added_to_cart,0,2025-08-31 00:26:14.913430
1142,Tier-2,visited,0,2025-08-31 00:26:14.913430
1142,Tier-2,added_to_cart,0,2025-08-31 00:26:14.913430
1142,Tier-2,purchased,254,2025-08-31 00:26:14.913430
1143,Tier-2,visited,0,2025-07-12 00:26:14.913430
1143,Tier-2,added_to_cart,0,2025-07-12 00:26:14.913430
1143,Tier-2,purchased,723,2025-07-12 00:26:14.913430
1143,Tier-2,purchased,642,2025-07-16 00:26:14.913430
1144,Tier-2,visited,0,2025-08-25 00:26:14.913430
1144,Tier-2,added_to_cart,0,2025-08-25 00:26:14.913430
1144,Tier-2,purchased,346,2025-08-25 00:26:14.913430
1144,Tier-2,purchased,450,2025-08-29 00:26:14.913430
1144,Tier-2,visited,0,2025-07-12 00:26:14.913430
1144,Tier-2,added_to_cart,0,2025-07-12 00:26:14.913430
1144,Tier-2,visited,0,2025-08-18 00:26:14.913430
1144,Tier-2,visited,0,2025-07-20 00:26:14.913430
1144,Tier-2,added_to_cart,0,2025-07-20 00:26:14.913430
1144,Tier-2,purchased,659,2025-07-20 00:26:14.913430
1145,Tier-2,visited,0,2025-08-18 00:26:14.913430
1145,Tier-2,visited,0,2025-08-19 00:26:14.913430
1145,Tier-2,added_to_cart,0,2025-08-19 00:26:14.913430
1145,Tier-2,visited,0,2025-09-01 00:26:14.913430
1145,Tier-2,visited,0,2025-07-15 00:26:14.913430
1145,Tier-2,added_to_cart,0,2025-07-15 00:26:14.913430
1145,Tier-2,visited,0,2025-08-29 00:26:14.913430
1145,Tier-2,added_to_cart,0,2025-08-29 00:26:14.913430
1146,Tier-3,visited,0,2025-09-03 00:26:14.913430
1147,Tier-3,visited,0,2025-08-05 00:26:14.913430
1147,Tier-3,added_to_cart,0,2025-08-05 00:26:14.913430
1147,Tier-3,visited,0,2025-08-07 00:26:14.913430
1147,Tier-3,added_to_cart,0,2025-08-07 00:26:14.913430
1147,Tier-3,visited,0,2025-08-21 00:26:14.913430
1147,Tier-3,added_to_cart,0,2025-08-21 00:26:14.913430
1147,Tier-3,purchased,1619,2025-08-21 00:26:14.913430
1147,Tier-3,visited,0,2025-08-15 00:26:14.913430
1148,Tier-1,visited,0,2025-07-17 00:26:14.913430
1148,Tier-1,added_to_cart,0,2025-07-17 00:26:14.913430
1148,Tier-1,visited,0,2025-07-10 00:26:14.913430
1148,Tier-1,added_to_cart,0,2025-07-10 00:26:14.913430
1148,Tier-1,purchased,1393,2025-07-10 00:26:14.913430
1148,Tier-1,visited,0,2025-08-25 00:26:14.913430
1148,Tier-1,visited,0,2025-08-19 00:26:14.913430
1148,Tier-1,added_to_cart,0,2025-08-19 00:26:14.913430
1148,Tier-1,purchased,1064,2025-08-19 00:26:14.913430
1149,Tier-2,visited,0,2025-07-06 00:26:14.913430
1149,Tier-2,visited,0,2025-07-19 00:26:14.913430
1149,Tier-2,added_to_cart,0,2025-07-19 00:26:14.913430
1150,Tier-2,visited,0,2025-08-08 00:26:14.913430
1150,Tier-2,added_to_cart,0,2025-08-08 00:26:14.913430
1150,Tier-2,visited,0,2025-07-07 00:26:14.913430
1151,Tier-1,visited,0,2025-09-01 00:26:14.913430
1151,Tier-1,visited,0,2025-07-26 00:26:14.913430
1151,Tier-1,visited,0,2025-07-06 00:26:14.913430
1151,Tier-1,added_to_cart,0,2025-07-06 00:26:14.913430
1152,Tier-1,visited,0,2025-08-25 00:26:14.913430
1152,Tier-1,added_to_cart,0,2025-08-25 00:26:14.913430
1152,Tier-1,purchased,441,2025-08-25 00:26:14.913430
1152,Tier-1,purchased,1364,2025-08-27 00:26:14.913430
1152,Tier-1,visited,0,2025-08-03 00:26:14.913430
1152,Tier-1,visited,0,2025-07-05 00:26:14.913430
1152,Tier-1,visited,0,2025-08-14 00:26:14.913430
1152,Tier-1,added_to_cart,0,2025-08-14 00:26:14.913430
1152,Tier-1,visited,0,2025-07-16 00:26:14.913430
1153,Tier-1,visited,0,2025-08-16 00:26:14.913430
1153,Tier-1,added_to_cart,0,2025-08-16 00:26:14.913430
1153,Tier-1,purchased,1596,2025-08-16 00:26:14.913430
1153,Tier-1,purchased,1673,2025-08-20 00:26:14.913430
1153,Tier-1,visited,0,2025-08-30 00:26:14.913430
1153,Tier-1,added_to_cart,0,2025-08-30 00:26:14.913430
1153,Tier-1,purchased,1664,2025-08-30 00:26:14.913430
1153,Tier-1,purchased,340,2025-09-02 00:26:14.913430
1153,Tier-1,visited,0,2025-08-25 00:26:14.913430
1153,Tier-1,added_to_cart,0,2025-08-25 00:26:14.913430
1153,Tier-1,purchased,1700,2025-08-25 00:26:14.913430
1153,Tier-1,visited,0,2025-08-30 00:26:14.913430
1154,Tier-3,visited,0,2025-07-06 00:26:14.913430
1154,Tier-3,added_to_cart,0,2025-07-06 00:26:14.913430
1154,Tier-3,visited,0,2025-08-13 00:26:14.913430
1154,Tier-3,added_to_cart,0,2025-08-13 00:26:14.913430
1154,Tier-3,visited,0,2025-08-27 00:26:14.913430
1154,Tier-3,added_to_cart,0,2025-08-27 00:26:14.913430
1154,Tier-3,visited,0,2025-08-26 00:26:14.913430
1154,Tier-3,added_to_cart,0,2025-08-26 00:26:14.913430
1154,Tier-3,purchased,1687,2025-08-26 00:26:14.913430
1154,Tier-3,visited,0,2025-07-23 00:26:14.913430
1154,Tier-3,added_to_cart,0,2025-07-23 00:26:14.913430
1155,Tier-3,visited,0,2025-08-12 00:26:14.913430
1155,Tier-3,visited,0,2025-08-17 00:26:14.913430
1155,Tier-3,added_to_cart,0,2025-08-17 00:26:14.913430
1155,Tier-3,purchased,1232,2025-08-17 00:26:14.913430
1155,Tier-3,visited,0,2025-07-17 00:26:14.913430
1155,Tier-3,added_to_cart,0,2025-07-17 00:26:14.913430
1155,Tier-3,visited,0,2025-08-04 00:26:14.913430
1155,Tier-3,visited,0,2025-08-26 00:26:14.913430
1155,Tier-3,added_to_cart,0,2025-08-26 00:26:14.913430
1156,Tier-2,visited,0,2025-07-18 00:26:14.913430
1156,Tier-2,added_to_cart,0,2025-07-18 00:26:14.913430
1156,Tier-2,visited,0,2025-08-21 00:26:14.913430
1156,Tier-2,added_to_cart,0,2025-08-21 00:26:14.913430
1156,Tier-2,purchased,872,2025-08-21 00:26:14.913430
1156,Tier-2,visited,0,2025-08-19 00:26:14.913430
1157,Tier-2,visited,0,2025-08-16 00:26:14.913430
1157,Tier-2,visited,0,2025-08-30 00:26:14.913430
1157,Tier-2,added_to_cart,0,2025-08-30 00:26:14.913430
1157,Tier-2,visited,0,2025-08-03 00:26:14.913430
1157,Tier-2,visited,0,2025-08-27 00:26:14.913430
1157,Tier-2,added_to_cart,0,2025-08-27 00:26:14.913430
1157,Tier-2,purchased,777,2025-08-27 00:26:14.913430
1157,Tier-2,visited,0,2025-08-18 00:26:14.913430
1157,Tier-2,added_to_cart,0,2025-08-18 00:26:14.913430
1157,Tier-2,purchased,955,2025-08-18 00:26:14.913430
1157,Tier-2,purchased,1274,2025-08-22 00:26:14.913430
1158,Tier-2,visited,0,2025-08-02 00:26:14.913430
1158,Tier-2,visited,0,2025-07-21 00:26:14.913430
1158,Tier-2,added_to_cart,0,2025-07-21 00:26:14.913430
1158,Tier-2,purchased,611,2025-07-21 00:26:14.913430
1158,Tier-2,visited,0,2025-08-07 00:26:14.913430
1158,Tier-2,added_to_cart,0,2025-08-07 00:26:14.913430
1158,Tier-2,visited,0,2025-08-09 00:26:14.913430
1158,Tier-2,added_to_cart,0,2025-08-09 00:26:14.913430
1158,Tier-2,visited,0,2025-07-22 00:26:14.913430
1159,Tier-2,visited,0,2025-08-30 00:26:14.913430
1159,Tier-2,added_to_cart,0,2025-08-30 00:26:14.913430
1160,Tier-3,visited,0,2025-07-26 00:26:14.913430
1160,Tier-3,visited,0,2025-08-03 00:26:14.913430
1160,Tier-3,visited,0,2025-07-28 00:26:14.913430
1161,Tier-2,visited,0,2025-08-24 00:26:14.913430
1161,Tier-2,visited,0,2025-07-07 00:26:14.913430
1162,Tier-3,visited,0,2025-07-07 00:26:14.913430
1162,Tier-3,visited,0,2025-07-23 00:26:14.913430
1162,Tier-3,visited,0,2025-08-09 00:26:14.913430
1162,Tier-3,added_to_cart,0,2025-08-09 00:26:14.913430
1162,Tier-3,visited,0,2025-07-22 00:26:14.913430
1163,Tier-1,visited,0,2025-08-25 00:26:14.913430
1163,Tier-1,visited,0,2025-08-16 00:26:14.913430
1163,Tier-1,added_to_cart,0,2025-08-16 00:26:14.913430
1163,Tier-1,visited,0,2025-07-05 00:26:14.913430
1164,Tier-1,visited,0,2025-08-26 00:26:14.913430
1164,Tier-1,visited,0,2025-07-29 00:26:14.913430
1165,Tier-2,visited,0,2025-08-16 00:26:14.913430
1165,Tier-2,added_to_cart,0,2025-08-16 00:26:14.913430
1165,Tier-2,visited,0,2025-07-21 00:26:14.913430
1165,Tier-2,added_to_cart,0,2025-07-21 00:26:14.913430
1165,Tier-2,purchased,892,2025-07-21 00:26:14.913430
1165,Tier-2,purchased,1463,2025-07-24 00:26:14.913430
1165,Tier-2,visited,0,2025-07-29 00:26:14.913430
1165,Tier-2,visited,0,2025-09-01 00:26:14.913430
1165,Tier-2,visited,0,2025-08-09 00:26:14.913430
1165,Tier-2,added_to_cart,0,2025-08-09 00:26:14.913430
1166,Tier-2,visited,0,2025-08-11 00:26:14.913430
1166,Tier-2,added_to_cart,0,2025-08-11 00:26:14.913430
1166,Tier-2,purchased,1924,2025-08-11 00:26:14.913430
1166,Tier-2,purchased,273,2025-08-15 00:26:14.913430
1166,Tier-2,visited,0,2025-07-05 00:26:14.913430
1166,Tier-2,visited,0,2025-08-23 00:26:14.913430
1166,Tier-2,added_to_cart,0,2025-08-23 00:26:14.913430
1167,Tier-3,visited,0,2025-07-14 00:26:14.913430
1168,Tier-1,visited,0,2025-07-08 00:26:14.913430
1168,Tier-1,visited,0,2025-09-01 00:26:14.913430
1168,Tier-1,added_to_cart,0,2025-09-01 00:26:14.913430
1168,Tier-1,purchased,934,2025-09-01 00:26:14.913430
1168,Tier-1,visited,0,2025-08-21 00:26:14.913430
1168,Tier-1,added_to_cart,0,2025-08-21 00:26:14.913430
1169,Tier-3,visited,0,2025-07-27 00:26:14.913430
1169,Tier-3,visited,0,2025-07-19 00:26:14.913430
1169,Tier-3,visited,0,2025-08-03 00:26:14.913430
1169,Tier-3,added_to_cart,0,2025-08-03 00:26:14.913430
1169,Tier-3,purchased,1153,2025-08-03 00:26:14.913430
1169,Tier-3,purchased,1463,2025-08-08 00:26:14.913430
1169,Tier-3,visited,0,2025-08-05 00:26:14.913430
1169,Tier-3,added_to_cart,0,2025-08-05 00:26:14.913430
1169,Tier-3,visited,0,2025-07-27 00:26:14.913430
1169,Tier-3,added_to_cart,0,2025-07-27 00:26:14.913430
1170,Tier-1,visited,0,2025-07-11 00:26:14.913430
1170,Tier-1,added_to_cart,0,2025-07-11 00:26:14.913430
1170,Tier-1,purchased,362,2025-07-11 00:26:14.913430
1170,Tier-1,visited,0,2025-08-16 00:26:14.913430
1170,Tier-1,added_to_cart,0,2025-08-16 00:26:14.913430
1170,Tier-1,visited,0,2025-09-01 00:26:14.913430
1170,Tier-1,visited,0,2025-09-01 00:26:14.913430
1170,Tier-1,visited,0,2025-08-04 00:26:14.913430
1171,Tier-2,visited,0,2025-07-07 00:26:14.913430
1171,Tier-2,visited,0,2025-08-21 00:26:14.913430
1172,Tier-3,visited,0,2025-08-06 00:26:14.913430
1172,Tier-3,added_to_cart,0,2025-08-06 00:26:14.913430
1172,Tier-3,purchased,1543,2025-08-06 00:26:14.913430
1172,Tier-3,visited,0,2025-08-09 00:26:14.913430
1172,Tier-3,added_to_cart,0,2025-08-09 00:26:14.913430
1172,Tier-3,visited,0,2025-07-15 00:26:14.913430
1172,Tier-3,added_to_cart,0,2025-07-15 00:26:14.913430
1173,Tier-1,visited,0,2025-07-05 00:26:14.913430
1173,Tier-1,added_to_cart,0,2025-07-05 00:26:14.913430
1173,Tier-1,visited,0,2025-08-09 00:26:14.913430
1173,Tier-1,added_to_cart,0,2025-08-09 00:26:14.913430
1173,Tier-1,purchased,435,2025-08-09 00:26:14.913430
1173,Tier-1,visited,0,2025-09-03 00:26:14.913430
1173,Tier-1,added_to_cart,0,2025-09-03 00:26:14.913430
1173,Tier-1,visited,0,2025-08-14 00:26:14.913430
1173,Tier-1,added_to_cart,0,2025-08-14 00:26:14.913430
1174,Tier-2,visited,0,2025-07-07 00:26:14.913430
1174,Tier-2,visited,0,2025-07-13 00:26:14.913430
1174,Tier-2,visited,0,2025-07-06 00:26:14.913430
1174,Tier-2,added_to_cart,0,2025-07-06 00:26:14.913430
1174,Tier-2,visited,0,2025-08-06 00:26:14.913430
1174,Tier-2,added_to_cart,0,2025-08-06 00:26:14.913430
1174,Tier-2,purchased,1318,2025-08-06 00:26:14.913430
1175,Tier-1,visited,0,2025-07-18 00:26:14.913430
1175,Tier-1,added_to_cart,0,2025-07-18 00:26:14.913430
1175,Tier-1,purchased,1320,2025-07-18 00:26:14.913430
1175,Tier-1,purchased,717,2025-07-23 00:26:14.913430
1175,Tier-1,visited,0,2025-08-15 00:26:14.913430
1176,Tier-3,visited,0,2025-08-22 00:26:14.913430
1176,Tier-3,added_to_cart,0,2025-08-22 00:26:14.913430
1176,Tier-3,purchased,723,2025-08-22 00:26:14.913430
1176,Tier-3,visited,0,2025-07-19 00:26:14.913430
1176,Tier-3,added_to_cart,0,2025-07-19 00:26:14.913430
1177,Tier-3,visited,0,2025-09-02 00:26:14.913430
1177,Tier-3,added_to_cart,0,2025-09-02 00:26:14.913430
1178,Tier-1,visited,0,2025-07-12 00:26:14.913430
1178,Tier-1,visited,0,2025-07-18 00:26:14.913430
1178,Tier-1,visited,0,2025-08-27 00:26:14.913430
1178,Tier-1,added_to_cart,0,2025-08-27 00:26:14.913430
1179,Tier-2,visited,0,2025-08-27 00:26:14.913430
1179,Tier-2,added_to_cart,0,2025-08-27 00:26:14.913430
1180,Tier-2,visited,0,2025-07-14 00:26:14.913430
1180,Tier-2,added_to_cart,0,2025-07-14 00:26:14.913430
1181,Tier-1,visited,0,2025-08-18 00:26:14.913430
1181,Tier-1,visited,0,2025-08-31 00:26:14.913430
1181,Tier-1,added_to_cart,0,2025-08-31 00:26:14.913430
1182,Tier-3,visited,0,2025-07-30 00:26:14.913430
1182,Tier-3,added_to_cart,0,2025-07-30 00:26:14.913430
1182,Tier-3,visited,0,2025-07-13 00:26:14.913430
1182,Tier-3,added_to_cart,0,2025-07-13 00:26:14.913430
1182,Tier-3,visited,0,2025-07-28 00:26:14.913430
1183,Tier-2,visited,0,2025-08-10 00:26:14.913430
1183,Tier-2,added_to_cart,0,2025-08-10 00:26:14.913430
1183,Tier-2,purchased,1828,2025-08-10 00:26:14.913430
1183,Tier-2,visited,0,2025-07-22 00:26:14.913430
1183,Tier-2,visited,0,2025-08-30 00:26:14.913430
1184,Tier-1,visited,0,2025-07-20 00:26:14.913430
1184,Tier-1,added_to_cart,0,2025-07-20 00:26:14.913430
1184,Tier-1,visited,0,2025-07-31 00:26:14.913430
1184,Tier-1,visited,0,2025-07-18 00:26:14.913430
1184,Tier-1,added_to_cart,0,2025-07-18 00:26:14.913430
1185,Tier-3,visited,0,2025-07-05 00:26:14.913430
1185,Tier-3,added_to_cart,0,2025-07-05 00:26:14.913430
1185,Tier-3,purchased,1580,2025-07-05 00:26:14.913430
1185,Tier-3,visited,0,2025-08-27 00:26:14.913430
1186,Tier-2,visited,0,2025-07-23 00:26:14.913430
1186,Tier-2,visited,0,2025-08-23 00:26:14.913430
1186,Tier-2,added_to_cart,0,2025-08-23 00:26:14.913430
1186,Tier-2,purchased,526,2025-08-23 00:26:14.913430
1186,Tier-2,purchased,576,2025-08-26 00:26:14.913430
1187,Tier-2,visited,0,2025-08-31 00:26:14.913430
1187,Tier-2,added_to_cart,0,2025-08-31 00:26:14.913430
1187,Tier-2,purchased,999,2025-08-31 00:26:14.913430
1187,Tier-2,visited,0,2025-07-11 00:26:14.913430
1187,Tier-2,visited,0,2025-07-12 00:26:14.913430
1187,Tier-2,visited,0,2025-08-27 00:26:14.913430
1187,Tier-2,added_to_cart,0,2025-08-27 00:26:14.913430
1187,Tier-2,visited,0,2025-08-14 00:26:14.913430
1188,Tier-3,visited,0,2025-07-22 00:26:14.913430
1188,Tier-3,visited,0,2025-08-07 00:26:14.913430
1189,Tier-3,visited,0,2025-07-27 00:26:14.913430
1189,Tier-3,added_to_cart,0,2025-07-27 00:26:14.913430
1190,Tier-1,visited,0,2025-08-16 00:26:14.913430
1190,Tier-1,added_to_cart,0,2025-08-16 00:26:14.913430
1190,Tier-1,visited,0,2025-08-25 00:26:14.913430
1190,Tier-1,visited,0,2025-07-17 00:26:14.913430
1191,Tier-2,visited,0,2025-08-05 00:26:14.913430
1191,Tier-2,added_to_cart,0,2025-08-05 00:26:14.913430
1191,Tier-2,visited,0,2025-08-11 00:26:14.913430
1191,Tier-2,added_to_cart,0,2025-08-11 00:26:14.913430
1191,Tier-2,visited,0,2025-07-15 00:26:14.913430
1191,Tier-2,added_to_cart,0,2025-07-15 00:26:14.913430
1191,Tier-2,visited,0,2025-08-08 00:26:14.913430
1191,Tier-2,added_to_cart,0,2025-08-08 00:26:14.913430
1191,Tier-2,visited,0,2025-07-17 00:26:14.913430
1191,Tier-2,added_to_cart,0,2025-07-17 00:26:14.913430
1192,Tier-1,visited,0,2025-07-14 00:26:14.913430
1193,Tier-2,visited,0,2025-08-09 00:26:14.913430
1193,Tier-2,added_to_cart,0,2025-08-09 00:26:14.913430
1193,Tier-2,purchased,378,2025-08-09 00:26:14.913430
1193,Tier-2,purchased,864,2025-08-12 00:26:14.913430
1193,Tier-2,visited,0,2025-07-27 00:26:14.913430
1193,Tier-2,added_to_cart,0,2025-07-27 00:26:14.913430
1193,Tier-2,visited,0,2025-08-09 00:26:14.913430
1193,Tier-2,added_to_cart,0,2025-08-09 00:26:14.913430
1193,Tier-2,visited,0,2025-07-26 00:26:14.913430
1193,Tier-2,visited,0,2025-07-12 00:26:14.913430
1194,Tier-3,visited,0,2025-07-14 00:26:14.913430
1194,Tier-3,added_to_cart,0,2025-07-14 00:26:14.913430
1194,Tier-3,visited,0,2025-07-10 00:26:14.913430
1194,Tier-3,visited,0,2025-08-18 00:26:14.913430
1194,Tier-3,added_to_cart,0,2025-08-18 00:26:14.913430
1194,Tier-3,purchased,270,2025-08-18 00:26:14.913430
1194,Tier-3,purchased,763,2025-08-23 00:26:14.913430
1195,Tier-1,visited,0,2025-08-13 00:26:14.913430
1195,Tier-1,visited,0,2025-08-06 00:26:14.913430
1195,Tier-1,added_to_cart,0,2025-08-06 00:26:14.913430
1196,Tier-1,visited,0,2025-07-15 00:26:14.913430
1197,Tier-2,visited,0,2025-08-29 00:26:14.913430
1197,Tier-2,added_to_cart,0,2025-08-29 00:26:14.913430
1197,Tier-2,visited,0,2025-07-27 00:26:14.913430
1197,Tier-2,visited,0,2025-08-24 00:26:14.913430
1197,Tier-2,added_to_cart,0,2025-08-24 00:26:14.913430
